file_nm,element_id,amount,unit_ref,decimals,contextref
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,60676000000,,-6,CurrentYearDuration_RetainedEarningsMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-13000000,,-6,CurrentYearDuration_TreasuryStockMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,60662000000,,-6,CurrentYearDuration_ShareholdersEquityMember
aaaa.xbrl,jppfs_cor:netassets,74365000000,,-6,CurrentYearInstant_CapitalStockMember
aaaa.xbrl,jppfs_cor:netassets,43116000000,,-6,CurrentYearInstant_CapitalSurplusMember
aaaa.xbrl,jppfs_cor:netassets,366805000000,,-6,CurrentYearInstant_RetainedEarningsMember
aaaa.xbrl,jppfs_cor:netassets,-1606000000,,-6,CurrentYearInstant_TreasuryStockMember
aaaa.xbrl,jppfs_cor:netassets,482680000000,,-6,CurrentYearInstant_ShareholdersEquityMember
aaaa.xbrl,jppfs_cor:netassets,132894000000,,-6,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
aaaa.xbrl,jppfs_cor:netassets,-20000000,,-6,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember
aaaa.xbrl,jppfs_cor:netassets,26044000000,,-6,Prior1YearInstant_RevaluationReserveForLandMember
aaaa.xbrl,jppfs_cor:netassets,-638000000,,-6,Prior1YearInstant_ForeignCurrencyTranslationAdjustmentMember
aaaa.xbrl,jppfs_cor:netassets,-8522000000,,-6,Prior1YearInstant_RemeasurementsOfDefinedBenefitPlansMember
aaaa.xbrl,jppfs_cor:netassets,149756000000,,-6,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember
aaaa.xbrl,jppfs_cor:netassets,5105000000,,-6,Prior1YearInstant_NonControllingInterestsMember
aaaa.xbrl,jppfs_cor:netassets,576879000000,,-6,Prior1YearInstant
aaaa.xbrl,jppfs_cor:dividendsfromsurplus,-24362000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:profitlossattributabletoownersofparent,84978000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:reversalofrevaluationreserveforland,60000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:purchaseoftreasurystock,-13000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:disposaloftreasurystock,0,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,16388000000,,-6,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-243000000,,-6,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-60000000,,-6,CurrentYearDuration_RevaluationReserveForLandMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-299000000,,-6,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,2629000000,,-6,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,18415000000,,-6,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,372000000,,-6,CurrentYearDuration_NonControllingInterestsMember
aaaa.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,18788000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,16388000000,,-6,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-243000000,,-6,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-60000000,,-6,CurrentYearDuration_RevaluationReserveForLandMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-299000000,,-6,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,2629000000,,-6,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,18415000000,,-6,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,372000000,,-6,CurrentYearDuration_NonControllingInterestsMember
aaaa.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,79451000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netassets,149282000000,,-6,CurrentYearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
aaaa.xbrl,jppfs_cor:netassets,-264000000,,-6,CurrentYearInstant_DeferredGainsOrLossesOnHedgesMember
aaaa.xbrl,jppfs_cor:netassets,25984000000,,-6,CurrentYearInstant_RevaluationReserveForLandMember
aaaa.xbrl,jppfs_cor:netassets,-937000000,,-6,CurrentYearInstant_ForeignCurrencyTranslationAdjustmentMember
aaaa.xbrl,jppfs_cor:netassets,-5893000000,,-6,CurrentYearInstant_RemeasurementsOfDefinedBenefitPlansMember
aaaa.xbrl,jppfs_cor:netassets,168171000000,,-6,CurrentYearInstant_ValuationAndTranslationAdjustmentsMember
aaaa.xbrl,jppfs_cor:netassets,5478000000,,-6,CurrentYearInstant_NonControllingInterestsMember
aaaa.xbrl,jppfs_cor:netassets,656330000000,,-6,CurrentYearInstant
aaaa.xbrl,jppfs_cor:incomebeforeincometaxes,137098000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:incomebeforeincometaxes,128326000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:depreciationandamortizationopecf,11662000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:depreciationandamortizationopecf,12399000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,-191000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,-130000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinprovisionforlossonconstructioncontractsopecf,-9941000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinprovisionforlossonconstructioncontractsopecf,-1630000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinnetdefinedbenefitliabilityopecf,-844000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinnetdefinedbenefitliabilityopecf,1111000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:lossgainonsalesofnoncurrentassetsopecf,-1385000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:lossgainonsalesofnoncurrentassetsopecf,-134000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:lossgainonvaluationofinvestmentsecuritiesopecf,172000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:lossgainonvaluationofinvestmentsecuritiesopecf,55000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:lossgainonsalesofinvestmentsecuritiesopecf,-320000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:lossgainonsalesofinvestmentsecuritiesopecf,-6116000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:interestanddividendsincomeopecf,-5663000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:interestanddividendsincomeopecf,-6080000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:interestexpensesopecf,2842000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:interestexpensesopecf,2452000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,99686000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,-54380000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseinrealestateforsaleopecf,-16916000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseinrealestateforsaleopecf,20600000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseincostsonuncompletedconstructioncontractsopecfcns,7592000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:decreaseincreaseincostsonuncompletedconstructioncontractsopecfcns,-943000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:increasedecreaseinuncompletedrealestatedevelopmentprojectsopecf,-3572000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:increasedecreaseinuncompletedrealestatedevelopmentprojectsopecf,3111000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:increasedecreaseinpfiprojectsandotherinventoriesopecf,5950000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:increasedecreaseinpfiprojectsandotherinventoriesopecf,4063000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,-50441000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,-13101000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinadvancesreceivedonuncompletedconstructioncontractsopecfcns,-8831000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:increasedecreaseinadvancesreceivedonuncompletedconstructioncontractsopecfcns,19713000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:othernetopecf,8040000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:othernetopecf,5793000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:subtotalopecf,174936000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:subtotalopecf,115113000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,6038000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,6654000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:interestexpensespaidopecffincf,-2927000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:interestexpensespaidopecffincf,-2503000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:incometaxespaidopecf,-34379000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:incometaxespaidopecf,-36384000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,143668000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,82879000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-30940000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-30640000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,5064000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,262000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:purchaseofshorttermandlongterminvestmentsecuritiesinvcf,-9100000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:purchaseofshorttermandlongterminvestmentsecuritiesinvcf,-6906000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:proceedsfromsalesofshorttermandlongterminvestmentsecuritiesinvcf,705000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:proceedsfromsalesofshorttermandlongterminvestmentsecuritiesinvcf,8824000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:othernetinvcf,-383000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:othernetinvcf,-2480000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedininvestmentactivities,-34654000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedininvestmentactivities,-30938000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netincreasedecreaseinshorttermloanspayablefincf,-520000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:netincreasedecreaseinshorttermloanspayablefincf,9820000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:proceedsfromlongtermloanspayablefincf,10750000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:proceedsfromlongtermloanspayablefincf,9500000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:repaymentoflongtermloanspayablefincf,-26397000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:repaymentoflongtermloanspayablefincf,-22848000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:proceedsfromnonrecourceborrowingsfincf,5454000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:repaymentsofnonrecourceborrowingsfincf,-9468000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:repaymentsofnonrecourceborrowingsfincf,-7793000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:proceedsfromissuanceofbondsfincf,20000000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:redemptionofbondsfincf,-25000000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:redemptionofbondsfincf,-15000000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:proceedsfromissuanceofnonrecourcebondsfincf,15600000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:redemptionofnonrecourcebondsfincf,-17453000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp030000-asr_e00053-000:redemptionofnonrecourcebondsfincf,-659000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:cashdividendspaidfincf,-12574000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:cashdividendspaidfincf,-24362000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:othernetfincf,-312000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:othernetfincf,-235000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedinfinancingactivities,-65375000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:netcashprovidedbyusedinfinancingactivities,-26124000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:effectofexchangeratechangeoncashandcashequivalents,-2003000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:effectofexchangeratechangeoncashandcashequivalents,-460000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:netincreasedecreaseincashandcashequivalents,41635000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:netincreasedecreaseincashandcashequivalents,25355000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:cashandcashequivalents,274167000000,,-6,Prior2YearInstant
aaaa.xbrl,jppfs_cor:cashandcashequivalents,315803000000,,-6,Prior1YearInstant
aaaa.xbrl,jppfs_cor:cashandcashequivalents,315803000000,,-6,Prior1YearInstant
aaaa.xbrl,jppfs_cor:cashandcashequivalents,341158000000,,-6,CurrentYearInstant
aaaa.xbrl,jpcrp_cor:numberofconsolidatedsubsidiaries,65,,0,CurrentYearInstant
aaaa.xbrl,jpcrp_cor:numberofassociatesaccountedforusingequitymethod,14,,0,CurrentYearInstant
aaaa.xbrl,jppfs_cor:merchandise,758000000,,-6,Prior1YearInstant
aaaa.xbrl,jppfs_cor:merchandise,691000000,,-6,CurrentYearInstant
aaaa.xbrl,jppfs_cor:rawmaterialsandsuppliescns,432000000,,-6,Prior1YearInstant
aaaa.xbrl,jppfs_cor:rawmaterialsandsuppliescns,474000000,,-6,CurrentYearInstant
aaaa.xbrl,jpcrp030000-asr_e00053-000:pfiandotherprojects,50841000000,,-6,Prior1YearInstant
aaaa.xbrl,jpcrp030000-asr_e00053-000:pfiandotherprojects,46804000000,,-6,CurrentYearInstant
aaaa.xbrl,jpcrp_cor:writedownsofinventories,324000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp_cor:writedownsofinventories,335000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:employeessalariesandallowancessga,26601000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:employeessalariesandallowancessga,26292000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:retirementbenefitexpensessga,1953000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:retirementbenefitexpensessga,1891000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp_cor:researchanddevelopmentexpensesincludedingeneralandadministrativeexpensesandmanufacturingco,10129000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp_cor:researchanddevelopmentexpensesincludedingeneralandadministrativeexpensesandmanufacturingco,11150000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1237784000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,17902000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,311740000000,,-6,Prior1YearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1567427000000,,-6,Prior1YearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1567427000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,15284000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,267000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,161252000000,,-6,Prior1YearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,176804000000,,-6,Prior1YearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,-176804000000,,-6,Prior1YearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:netsales,1253069000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:netsales,18169000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:netsales,472993000000,,-6,Prior1YearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jppfs_cor:netsales,1744231000000,,-6,Prior1YearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jppfs_cor:netsales,-176804000000,,-6,Prior1YearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:netsales,1567427000000,,-6,Prior1YearDuration
aaaa.xbrl,jppfs_cor:operatingincome,112945000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:operatingincome,5331000000,,-6,Prior1YearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:operatingincome,18980000000,,-6,Prior1YearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jppfs_cor:operatingincome,137257000000,,-6,Prior1YearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jppfs_cor:operatingincome,-8422000000,,-6,Prior1YearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:operatingincome,128835000000,,-6,Prior1YearDuration
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1190293000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,31860000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,297281000000,,-6,CurrentYearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1519435000000,,-6,CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1519435000000,,-6,CurrentYearDuration
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,17234000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,8079000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,171755000000,,-6,CurrentYearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,197069000000,,-6,CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jpcrp_cor:transactionswithothersegments,-197069000000,,-6,CurrentYearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:netsales,1207527000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:netsales,39940000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:netsales,469037000000,,-6,CurrentYearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jppfs_cor:netsales,1716504000000,,-6,CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jppfs_cor:netsales,-197069000000,,-6,CurrentYearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:netsales,1519435000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:operatingincome,105895000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000ConstructionBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:operatingincome,10972000000,,-6,CurrentYearDuration_jpcrp030000-asr_E00053-000RealEstateBusinessOfTheCorporationReportableSegmentsMember
aaaa.xbrl,jppfs_cor:operatingincome,18076000000,,-6,CurrentYearDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
aaaa.xbrl,jppfs_cor:operatingincome,134944000000,,-6,CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember
aaaa.xbrl,jppfs_cor:operatingincome,-13571000000,,-6,CurrentYearDuration_ReconcilingItemsMember
aaaa.xbrl,jppfs_cor:operatingincome,121373000000,,-6,CurrentYearDuration
aaaa.xbrl,jppfs_cor:cashanddeposits,111060000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:cashanddeposits,128062000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:notesreceivabletrade,32760000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:notesreceivabletrade,33895000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountsreceivablefromcompletedconstructioncontractscns,375048000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountsreceivablefromcompletedconstructioncontractscns,431043000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shortterminvestmentsecurities,143000000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shortterminvestmentsecurities,145000000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:realestateforsalecns,14713000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:realestateforsalecns,1691000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costsonuncompletedconstructioncontractscns,71643000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costsonuncompletedconstructioncontractscns,71133000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:rawmaterialsandsuppliescns,92000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:rawmaterialsandsuppliescns,121000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:prepaidexpenses,67000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:prepaidexpenses,67000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxassetsca,19729000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxassetsca,16432000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherca,68100000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherca,82714000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-766000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-768000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentassets,835450000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentassets,909394000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:buildings,135215000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:buildings,144881000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationbuildings,-65812000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationbuildings,-70556000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:buildingsnet,69403000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:buildingsnet,74324000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:structures,4707000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:structures,4965000000,,-6,CurrentYearInstant_NonConsolidatedMember
